timestamp,open,high,low,close,volume
2025-10-01 07:15:00,1.097087364899724,1.0972755173057147,1.0970897583055634,1.0971777965622345,1449
2025-10-01 07:30:00,1.0969408025019975,1.0970512056023776,1.0966628546314288,1.0968769432561198,2497
2025-10-01 07:45:00,1.0976369303421474,1.0978362239409865,1.0977799262849306,1.0978030823483742,2036
2025-10-01 08:00:00,1.0977897257561406,1.0980362560482657,1.0975640169645868,1.0977963337360053,3231
2025-10-01 08:15:00,1.0971463766515512,1.0975321978654977,1.0970822385301573,1.0972674782715275,3158
2025-10-01 08:30:00,1.0976135671167988,1.097830432081349,1.0975253543777657,1.097678750727579,2950
2025-10-01 08:45:00,1.0970730687697252,1.0974257275789225,1.0970277992093203,1.0970683289025935,3555
2025-10-01 09:00:00,1.0970867193635674,1.0972501841337956,1.0969214006894388,1.0971727607000958,2313
2025-10-01 09:15:00,1.096154470083733,1.096246488150135,1.0960461957221221,1.096192925638156,3342
2025-10-01 09:30:00,1.095629461894628,1.0957512777955627,1.0954458242972778,1.0955288326137067,4522
2025-10-01 09:45:00,1.095569574044689,1.0959319730619026,1.0957144894529693,1.0956272632316413,3951
2025-10-01 10:00:00,1.0960800657328456,1.096364889290785,1.0957992480121441,1.095996496521639,2238
2025-10-01 10:15:00,1.0959692099767684,1.0962362922359472,1.095704955502567,1.096082180662234,1973
2025-10-01 10:30:00,1.0960773369388315,1.096332224604383,1.0956582305995852,1.09602435652104,1631
2025-10-01 10:45:00,1.096017961535311,1.0960699538262952,1.0957195142989038,1.0958738046732452,4965
2025-10-01 11:00:00,1.0948873792280487,1.0953172809480674,1.0949947648840976,1.0951345436780615,2590
2025-10-01 11:15:00,1.094694932048317,1.0950629875676128,1.0945277441482566,1.094774621573864,2050
2025-10-01 11:30:00,1.0946020094011024,1.0948095344762256,1.0944441407323031,1.0945443021883843,4701
2025-10-01 11:45:00,1.0950525587628894,1.0951152240857953,1.0948426841115118,1.0950728633014937,3780
2025-10-01 12:00:00,1.0952817870336151,1.0955923264812504,1.0949680644184394,1.0952446724462779,4302
2025-10-01 12:15:00,1.094302753849925,1.0947011615040114,1.0940404590462083,1.0943631523685966,2588
2025-10-01 12:30:00,1.0945338533320412,1.094662638083143,1.0943352097609418,1.0945251943532939,4878
2025-10-01 12:45:00,1.0943170854895468,1.0945722335664296,1.0941530205881036,1.094332653213086,3368
2025-10-01 13:00:00,1.0941109704190988,1.094243595231561,1.0938819904716084,1.0939941922129328,3960
2025-10-01 13:15:00,1.0943254724416835,1.0945260977339357,1.0941827183927573,1.0943000303573533,4304
2025-10-01 13:30:00,1.0948492903848088,1.0949604996032167,1.0946381780077914,1.0948155301186013,2693
2025-10-01 13:45:00,1.095239982481547,1.0954140078413654,1.0950444336274776,1.0952811701781593,1436
2025-10-01 14:00:00,1.0948128007941407,1.095059006009449,1.0945702029539246,1.094861561416548,3828
2025-10-01 14:15:00,1.0946636994098404,1.0950242281305482,1.0945872731236903,1.0947069552286224,2556
2025-10-01 14:30:00,1.0949120321585621,1.0951269469597837,1.0945233180874283,1.0948725869443243,4474
2025-10-01 14:45:00,1.0953182610598033,1.0955232980746767,1.0951874718679897,1.0953603595078854,2076
2025-10-01 15:00:00,1.0951497498746523,1.0953979422600275,1.0949229091183974,1.0951207723889627,4858
2025-10-01 15:15:00,1.0952354829804953,1.0949430886385678,1.0949026640685458,1.0950279429006309,4384
2025-10-01 15:30:00,1.0945618878839711,1.094789651983665,1.0945171994396552,1.094474775413628,2304
2025-10-01 15:45:00,1.0938440697483707,1.0939027007237097,1.0935882675619515,1.0938766721015876,3773
2025-10-01 16:00:00,1.094403056405001,1.094446690918644,1.0940092506230752,1.0942829350127845,3078
2025-10-01 16:15:00,1.094920247489768,1.0950490880376074,1.094789187782782,1.09496105502707,3384
2025-10-01 16:30:00,1.0947212375127622,1.0949955818187078,1.0947183508945575,1.09492504996628,1182
2025-10-01 16:45:00,1.0953260077841342,1.0957428990939637,1.0951752224934554,1.0954268164152259,4094
2025-10-01 17:00:00,1.095420555235647,1.0957608643076184,1.0955638890134383,1.0956076344277497,3591
2025-10-01 17:15:00,1.095249923202043,1.0955197249386202,1.0951379798181817,1.095285074550447,2469
2025-10-01 17:30:00,1.0954676141911202,1.0956610802953133,1.095186345885239,1.0954657723532013,4145
2025-10-01 17:45:00,1.0964024343676617,1.0964824947191565,1.0961602195787512,1.0962347906364343,4081
2025-10-01 18:00:00,1.0962495703542556,1.0964245598059852,1.0959875218236625,1.0962168776168792,4555
2025-10-01 18:15:00,1.0969772893919054,1.0970709002223675,1.0969348576252487,1.0969991994447863,2479
2025-10-01 18:30:00,1.0957722674508599,1.095988953574686,1.0954426838944982,1.0956893268927415,2589
2025-10-01 18:45:00,1.0958791646140285,1.096250902486613,1.0959038422931588,1.0961002781449292,2587
2025-10-01 19:00:00,1.096167363134859,1.0961881434891823,1.0961053148606388,1.0961438016790481,1659
2025-10-01 19:15:00,1.096071384523204,1.0961514864877187,1.0956778240683696,1.0959942980038153,1159
2025-10-01 19:30:00,1.095892319767505,1.0963902543711463,1.095913637549763,1.096040178392083,4953
2025-10-01 19:45:00,1.0951607693391032,1.095331416108994,1.094927419178484,1.0950463939347825,4085
2025-10-01 20:00:00,1.0949704076316134,1.095101692777423,1.0947165010711408,1.0949365579908639,4249
2025-10-01 20:15:00,1.0950735854852294,1.0952801885061878,1.0948002505416767,1.0951151142766196,3459
2025-10-01 20:30:00,1.095917339485601,1.0960218977938687,1.0957556434808882,1.0958540612989904,4949
2025-10-01 20:45:00,1.095821995475634,1.0960026009882098,1.095388758204869,1.0955949261898537,2011
2025-10-01 21:00:00,1.0952088660139128,1.0954288729336301,1.094947797738374,1.095190679388407,1052
2025-10-01 21:15:00,1.0949646229252448,1.0951828050313337,1.0946704903058884,1.0949398008666147,3455
2025-10-01 21:30:00,1.0953515658355117,1.0957005302708689,1.095179857769938,1.0953975019254658,3894
2025-10-01 21:45:00,1.0954768930433492,1.0957857563961981,1.095398580264204,1.0955618774802955,2045
2025-10-01 22:00:00,1.0953800309600665,1.09547109316383,1.095179756400477,1.0952969973784121,2053
2025-10-01 22:15:00,1.0954680227123779,1.0957339961100603,1.095345016706664,1.0955536310949687,3750
2025-10-01 22:30:00,1.0956093264933646,1.0957950097437013,1.0955093837708414,1.0956021698696428,3307
2025-10-01 22:45:00,1.0960387266202327,1.0962827701412583,1.0961786274132586,1.0960864923649092,2228
2025-10-01 23:00:00,1.0957833638005452,1.0960082287723343,1.0954918098375548,1.0957354658179705,4130
2025-10-01 23:15:00,1.0956050009552003,1.0957768293332524,1.095281241260563,1.0955716347446716,2494
2025-10-01 23:30:00,1.0954793346625313,1.0956488446758272,1.0954118739116598,1.0953755806681056,3823
2025-10-01 23:45:00,1.0945928215541538,1.0948357515360285,1.0945447962645105,1.0946438231940394,2489
2025-10-02 00:00:00,1.0947648958390426,1.0949997468516035,1.0945299679064713,1.0947918833325718,2035
2025-10-02 00:15:00,1.0948245345970835,1.0949225909002085,1.0945166614216906,1.0949224109686617,4702
2025-10-02 00:30:00,1.0948805383709754,1.0952166004644532,1.0947228883262154,1.094924967696983,2950
2025-10-02 00:45:00,1.0948454041795999,1.0950423229778852,1.0946804744244183,1.0948076741302954,4361
2025-10-02 01:00:00,1.0941756876209348,1.0943997897702562,1.0939182784033807,1.0940999887592702,1849
2025-10-02 01:15:00,1.0937974495654696,1.093800040560068,1.0935521784559725,1.0938896660978874,4831
2025-10-02 01:30:00,1.0938052694316347,1.094127146310102,1.0935829052575365,1.093718308839624,1353
2025-10-02 01:45:00,1.0934527339908937,1.0935032112421978,1.0931970894056784,1.0933171702050133,4710
2025-10-02 02:00:00,1.0932778708395028,1.0935473456308542,1.0930848017013985,1.0932365273491804,2098
2025-10-02 02:15:00,1.0936262323588435,1.093534562184875,1.0933338856384134,1.0934385527775876,3920
2025-10-02 02:30:00,1.0943042668082823,1.094642923118699,1.0941693786965934,1.0943816457281927,2739
2025-10-02 02:45:00,1.0943444691642776,1.0945635930782915,1.0941064667887619,1.0944689346346088,4632
2025-10-02 03:00:00,1.0944198378050798,1.0947353329339007,1.0943654019026585,1.0945977098299702,4662
2025-10-02 03:15:00,1.094710091303236,1.0949518900074737,1.0943857222222997,1.094560486872087,2464
2025-10-02 03:30:00,1.093666537830073,1.0937820330243613,1.0934302823913291,1.0936011012644375,1990
2025-10-02 03:45:00,1.0935822858596218,1.0938095876140308,1.0935441634075824,1.0935878443267129,2264
2025-10-02 04:00:00,1.0936459562943155,1.0939049662047524,1.0933296484539687,1.0936179594316835,4065
2025-10-02 04:15:00,1.0947370315831964,1.0950991486767234,1.0946573642076274,1.0948495804879261,2884
2025-10-02 04:30:00,1.094997975203497,1.09496844189605,1.0945714479968944,1.0947534000055354,4225
2025-10-02 04:45:00,1.0949170957948997,1.0951406697769488,1.0943848629199178,1.0949041736767022,2809
2025-10-02 05:00:00,1.0948977572713103,1.0953271593503737,1.0946569425010133,1.0948868177918498,4167
2025-10-02 05:15:00,1.09437505543543,1.0944967168933366,1.0941776578780495,1.09430247877304,4797
2025-10-02 05:30:00,1.094921991103471,1.095094000084969,1.094716525939918,1.0948738901802975,3341
2025-10-02 05:45:00,1.0952722450990688,1.0955549221362417,1.0949350121257213,1.0952498566966409,3256
2025-10-02 06:00:00,1.0955663252246177,1.095955925263458,1.0954340456291085,1.0956453726701623,4414
2025-10-02 06:15:00,1.0952378257784785,1.095509381973321,1.0951345067405966,1.095190678942765,2111
2025-10-02 06:30:00,1.0960802785478807,1.096155949120436,1.0956001532047757,1.0958920760982331,1817
2025-10-02 06:45:00,1.0953256925714523,1.0952768500755639,1.0950579649753907,1.0951911505668368,2799
2025-10-02 07:00:00,1.095643897776401,1.0958479222669673,1.0950972493361153,1.095484579113737,2960
2025-10-02 07:15:00,1.096528685358999,1.0966651723873402,1.0962718021200706,1.0965798069266421,3437
2025-10-02 07:30:00,1.095985578282051,1.0963148023106006,1.0959292709536426,1.0960845387640767,3372
2025-10-02 07:45:00,1.0957888112072653,1.0959259623142734,1.0954732882631018,1.0958013898992753,3987
2025-10-02 08:00:00,1.095856788073048,1.0960448017471598,1.0956444300307664,1.0958512155818192,1888
2025-10-02 08:15:00,1.0957088969066082,1.0958323539957915,1.095314200387249,1.095599477754761,2855
2025-10-02 08:30:00,1.0946548995762566,1.0950562817607732,1.0945756727574987,1.094824146039228,2180
2025-10-02 08:45:00,1.095011382558577,1.0951006196020543,1.09474306319213,1.0948584275266309,1667
2025-10-02 09:00:00,1.09431147487991,1.0946886467966739,1.0941916306529997,1.094327275669768,4722
2025-10-02 09:15:00,1.0945213837780907,1.094809425315237,1.0942610758033273,1.0945640718850855,1632
2025-10-02 09:30:00,1.0940031493304427,1.0942799441044397,1.0939378373011794,1.0941043597679687,3624
2025-10-02 09:45:00,1.0947138413032906,1.0951757356873062,1.0947196918168014,1.0948793269704773,2642
2025-10-02 10:00:00,1.0945700173827053,1.0948066473732017,1.0943832125822441,1.0944877003243092,4730
2025-10-02 10:15:00,1.0943340013629252,1.0944039087846926,1.094084309659647,1.0943266695662064,1136
2025-10-02 10:30:00,1.094604432084917,1.0949931681818763,1.094327175682967,1.0947334281748913,2946
2025-10-02 10:45:00,1.093988488139468,1.0943881132909052,1.0940247493080997,1.0941179960166743,2697
2025-10-02 11:00:00,1.0941981475140474,1.0944019696336404,1.0940293040383091,1.0942317259839764,1427
2025-10-02 11:15:00,1.0950521995136466,1.0952228680424487,1.0945440753055762,1.0948852973611176,2475
2025-10-02 11:30:00,1.0940555966087007,1.0942665501851339,1.0938895198829617,1.094081555743837,3659
2025-10-02 11:45:00,1.0940235583777913,1.0943864303184503,1.0939286354934783,1.0941738726731032,4921
2025-10-02 12:00:00,1.0942792397638186,1.094486506887799,1.094210053423042,1.0943038140702273,3958
2025-10-02 12:15:00,1.0946674531491412,1.094896283410874,1.094451894796395,1.094694725506116,1818
2025-10-02 12:30:00,1.0938065614863828,1.0941666226419873,1.0938949645771774,1.0940762501506769,3188
2025-10-02 12:45:00,1.093410592357483,1.0934720167558754,1.093117448844567,1.0934160218441349,2106
2025-10-02 13:00:00,1.0936538991739224,1.0940364431332656,1.0933582540217868,1.0936769926269432,3224
2025-10-02 13:15:00,1.0938951056000412,1.093940788828728,1.093366528599358,1.0938254849635598,1197
2025-10-02 13:30:00,1.0941356269982272,1.094051592153787,1.0936927680714112,1.0939507313887327,3671
2025-10-02 13:45:00,1.094236611996436,1.0941086164821208,1.093891375861823,1.0941239554934812,4639
2025-10-02 14:00:00,1.0937570542636366,1.093920046957923,1.0935645047025344,1.0937839431326921,2995
2025-10-02 14:15:00,1.0937894173903984,1.0939677610019316,1.0937353866105535,1.0939000699812724,3738
2025-10-02 14:30:00,1.094303942198247,1.0944108077339356,1.0938127578335757,1.094046606217922,4492
2025-10-02 14:45:00,1.09369535235231,1.093990412217843,1.0935189706499227,1.0936894305089087,3448
2025-10-02 15:00:00,1.0946237106936723,1.094753502729963,1.0944054716668539,1.094622317764481,4769
2025-10-02 15:15:00,1.094856821716226,1.0952844778054716,1.0945274744713762,1.094859234224937,1470
2025-10-02 15:30:00,1.0942833909524123,1.0945617590250347,1.0941642367328634,1.0942635824763356,3265
2025-10-02 15:45:00,1.09457742323946,1.0947593761423016,1.0942778714245396,1.0945918592806525,2948
2025-10-02 16:00:00,1.094047152244851,1.0940545778740516,1.0937728069388049,1.094104518445539,1928
2025-10-02 16:15:00,1.0944433748532862,1.0949271550046693,1.0943098676001093,1.0944980607474102,4899
2025-10-02 16:30:00,1.0950740832098922,1.0951384012902374,1.0950895440268147,1.0950773585369138,3010
2025-10-02 16:45:00,1.0946126749006246,1.0947024775030423,1.0945277995764475,1.094667017377738,4800
2025-10-02 17:00:00,1.0950774208640923,1.095450962485561,1.0948190059877039,1.09514870544236,3679
2025-10-02 17:15:00,1.0953657389285973,1.0957990711464622,1.0951573827120582,1.0953550959058282,3998
2025-10-02 17:30:00,1.0957406282640836,1.0961045532676765,1.095666056209055,1.0957661259858256,1905
2025-10-02 17:45:00,1.096864921776011,1.0969709133891579,1.0965649999692755,1.0967145224771526,3222
2025-10-02 18:00:00,1.0963267314383118,1.0968513038533176,1.0963077664165006,1.0965918284191511,1022
2025-10-02 18:15:00,1.0963241110221646,1.0965003018928505,1.0959602869801524,1.0962149603369724,4796
2025-10-02 18:30:00,1.0958948116414093,1.0960460959811384,1.0955940963320767,1.0957702031221597,4988
2025-10-02 18:45:00,1.095154958956436,1.0955904171220738,1.0951989804208584,1.0953622979796769,1234
2025-10-02 19:00:00,1.095289478365562,1.0955341672353651,1.0951629229398743,1.09532374712497,4084
2025-10-02 19:15:00,1.0954571790257785,1.0956880637995883,1.095386564130828,1.0954943231123782,2124
2025-10-02 19:30:00,1.0954919173425715,1.0957572720531565,1.0952711309430962,1.0956326685120432,1928
2025-10-02 19:45:00,1.095968478467802,1.0962181926288745,1.0958784921834823,1.0960462601365613,4607
2025-10-02 20:00:00,1.0959417034979535,1.0960834654010807,1.0957310452304176,1.0960527610825002,4947
2025-10-02 20:15:00,1.096954755165421,1.0969696941583993,1.0964273965158866,1.0967795281210788,1522
2025-10-02 20:30:00,1.0967407675437746,1.0967483405937446,1.096347368614645,1.0966471997044598,2808
2025-10-02 20:45:00,1.0981344397972541,1.098096925356033,1.0978504463190264,1.0980072842877546,4523
2025-10-02 21:00:00,1.0983922851680414,1.0985381073767524,1.0980797449526034,1.098320117961637,1430
2025-10-02 21:15:00,1.0977786340063072,1.0982307394120634,1.0976939587440682,1.097891539183429,1792
2025-10-02 21:30:00,1.0973036409077703,1.0976479245949986,1.0972464631204715,1.0973560929343984,2629
2025-10-02 21:45:00,1.0976462665981428,1.0976402790816577,1.0973648932138478,1.09759732914202,2736
2025-10-02 22:00:00,1.097363384968468,1.0975866349357002,1.0974035017284731,1.0974855977493572,1532
2025-10-02 22:15:00,1.0979138978394205,1.0981366751152022,1.0975238300575572,1.0978425979964033,4923
2025-10-02 22:30:00,1.0980551842688742,1.0981809680693362,1.0979256785384197,1.09807921680869,4026
2025-10-02 22:45:00,1.0980053202716065,1.0982203390373617,1.0978226863867742,1.0980428023523614,2746
2025-10-02 23:00:00,1.0976905014901477,1.0978744107032297,1.0973910767061728,1.0976194054933273,2675
2025-10-02 23:15:00,1.096906408212133,1.096965147435498,1.0966878723783549,1.0968619818809844,2316
2025-10-02 23:30:00,1.096602627788369,1.0968492619555654,1.0963800550248033,1.096638724404951,3857
2025-10-02 23:45:00,1.097182856782449,1.0971335212526208,1.096914414167775,1.0970669238021127,1912
2025-10-03 00:00:00,1.0970658643414177,1.0973138339097825,1.096886840944432,1.0971739706741777,2124
2025-10-03 00:15:00,1.0966126948455162,1.096783079478236,1.0964856992528464,1.0965511012848217,2525
2025-10-03 00:30:00,1.0966970018735442,1.0966783923743941,1.0964250537897928,1.0966376917477474,2327
2025-10-03 00:45:00,1.0967993957936804,1.097074397911408,1.096436457537706,1.0968303504376118,3918
2025-10-03 01:00:00,1.0964210350217354,1.0965864579396185,1.0962884548519718,1.0963884217195112,3587
2025-10-03 01:15:00,1.0963401729148452,1.0967205332679255,1.0963330587695364,1.0964652842724838,2023
2025-10-03 01:30:00,1.0965867913336276,1.0967167800451134,1.096242997846741,1.096494388631707,2576
2025-10-03 01:45:00,1.0959044132691473,1.0962593175257889,1.0957049453045975,1.0959229034827915,2378
2025-10-03 02:00:00,1.0960495248609137,1.0963143196132303,1.0958667341530384,1.0961017971629656,4374
2025-10-03 02:15:00,1.0964870903487336,1.0965392488720374,1.096133270713135,1.0963821894261498,2519
2025-10-03 02:30:00,1.0968532806786833,1.0971359447980409,1.0966602429008814,1.0969237150477376,2681
2025-10-03 02:45:00,1.0973097699441186,1.0977049458766586,1.0971396460895593,1.097450616073755,4839
2025-10-03 03:00:00,1.0966061184724238,1.0969666673968088,1.0965207995240835,1.0967617813897763,2997
2025-10-03 03:15:00,1.0963534698649533,1.0964969280389392,1.0961169946352807,1.0962928688698188,1226
2025-10-03 03:30:00,1.0964223435681735,1.0966801873346426,1.0962831291333028,1.0965503865034232,2259
2025-10-03 03:45:00,1.0969827588970777,1.096940989387124,1.0964172912853898,1.0968072794788792,1872
2025-10-03 04:00:00,1.0968566103812438,1.0971245427948524,1.0968780666966704,1.0970648033220323,1891
2025-10-03 04:15:00,1.0991608147041887,1.0993661267416783,1.0988886219978269,1.0989911690673597,2478
2025-10-03 04:30:00,1.0992977160694264,1.099352227999167,1.0989659062557775,1.0992766143227062,2036
2025-10-03 04:45:00,1.0998347258316095,1.0999751066230168,1.0996564352591918,1.0998443971427965,3257
2025-10-03 05:00:00,1.1002669061158623,1.1004495572979862,1.1003386649791447,1.1003213980245432,3788
2025-10-03 05:15:00,1.1006870072616313,1.1009365860878904,1.100362351482481,1.100647093650196,1396
2025-10-03 05:30:00,1.1004856955576332,1.1006599640600465,1.100342991846471,1.1004894590278758,2123
2025-10-03 05:45:00,1.1009792738263242,1.1011937178453899,1.100677996966353,1.1008689436381225,3078
2025-10-03 06:00:00,1.10049395379572,1.1006151819684293,1.1002493329977967,1.1004825310308537,3945
2025-10-03 06:15:00,1.10037915190363,1.1005920211437061,1.1001450717595058,1.1003641217274838,4599
2025-10-03 06:30:00,1.100085078732348,1.1002379052482434,1.0998504947718553,1.1001214399535693,1648
2025-10-03 06:45:00,1.1001566824608902,1.1005768919360397,1.1000059256603192,1.1001623770232623,1328
2025-10-03 07:00:00,1.1013504864834884,1.101400946464696,1.1010683957267815,1.1013197063065991,4237
2025-10-03 07:15:00,1.1002150568710376,1.100617055781326,1.1002120283780616,1.1003860737103033,2482
2025-10-03 07:30:00,1.10059438526328,1.1009925814935837,1.1004553227574019,1.1007292038054906,4893
2025-10-03 07:45:00,1.0999971722792978,1.1001642257796407,1.0996613091214942,1.0999228458698955,1951
2025-10-03 08:00:00,1.0997039664808137,1.0998683511711131,1.0995804238072053,1.099686879937001,3005
2025-10-03 08:15:00,1.1002129569018493,1.1004183731655113,1.099922757023867,1.1002313552354845,3016
2025-10-03 08:30:00,1.1002653386383388,1.1004678763922302,1.1001170915895437,1.1002634952450323,4171
2025-10-03 08:45:00,1.099759381026604,1.0999099226559048,1.0994438170762397,1.0997246228560678,3668
2025-10-03 09:00:00,1.0993129950334068,1.0996633589131173,1.0991302422700977,1.0993669710014378,2878
2025-10-03 09:15:00,1.099628939403365,1.1001278221760642,1.0993229515082257,1.099706769875905,2196
2025-10-03 09:30:00,1.0993611710855562,1.0994858373815457,1.0991639331582836,1.0993415865600464,2772
2025-10-03 09:45:00,1.0993519785770758,1.0995128355568795,1.0992847475344492,1.0994498158548374,1161
2025-10-03 10:00:00,1.0995134270503608,1.0996637735699542,1.0992745437353781,1.0994726017747893,4976
2025-10-03 10:15:00,1.0989765432405627,1.099604772534752,1.09897711957927,1.0991468016009864,2751
2025-10-03 10:30:00,1.1003216892093817,1.1003384061888521,1.0999387794554547,1.100218773645649,1775
2025-10-03 10:45:00,1.1005829929050495,1.1008996448373527,1.1004973642176519,1.1005357331568082,4334
2025-10-03 11:00:00,1.0995487648369107,1.0998909319448869,1.0994285301053939,1.0995231618634793,2827
2025-10-03 11:15:00,1.0997146581192587,1.0997610301966934,1.099523169313022,1.0996163890208641,3321
2025-10-03 11:30:00,1.0994520432329262,1.0995423940963984,1.0989904650292825,1.09928549578848,4074
2025-10-03 11:45:00,1.0998131494623797,1.1000745521181907,1.0993406511186197,1.099711712455878,2051
2025-10-03 12:00:00,1.0991313646635283,1.0994775393125626,1.0991258970085152,1.0993154520866615,3373
2025-10-03 12:15:00,1.0991301261692545,1.0994377258299177,1.099074966038247,1.099258083865928,1939
2025-10-03 12:30:00,1.099448095647649,1.0996524094140234,1.0993035722891071,1.0995105775054184,4220
2025-10-03 12:45:00,1.0999460642075245,1.100041979429434,1.0996272672722425,1.0999434551025034,1539
2025-10-03 13:00:00,1.0993950728010224,1.0994783791444689,1.0992360422123946,1.0993433068989755,3535
2025-10-03 13:15:00,1.0991034818997398,1.099253662254379,1.0989522193827816,1.099176056281055,1821
2025-10-03 13:30:00,1.0989572603019222,1.0991419919723004,1.0986410638624964,1.0989385836254746,2461
2025-10-03 13:45:00,1.0985363807159523,1.0987349216860818,1.0983618095921936,1.0986119190091876,2088
2025-10-03 14:00:00,1.0994334943490292,1.0997180247205074,1.0992756879676684,1.0994946461293282,1355
2025-10-03 14:15:00,1.099556470875124,1.0997415474201884,1.099397032375552,1.0996971369848088,4604
2025-10-03 14:30:00,1.0989743716830302,1.0992997830308628,1.0991370182369413,1.0990666950076413,4323
2025-10-03 14:45:00,1.0993904575206068,1.0998089788773295,1.0992578384492155,1.0995256259811685,1234
2025-10-03 15:00:00,1.100489116754377,1.1005873305154177,1.1004521116479875,1.1005867040796748,3274
2025-10-03 15:15:00,1.1012083008896114,1.1013403423669352,1.101085999999636,1.1011029367099505,2548
2025-10-03 15:30:00,1.1002483118380904,1.100666018626221,1.1000921314670211,1.1003432517269736,4384
2025-10-03 15:45:00,1.100364372897024,1.1001801705886711,1.099763768836024,1.1001011346905403,3096
2025-10-03 16:00:00,1.1007839220552218,1.1011018475038175,1.1005483351165966,1.1007345902651338,1117
2025-10-03 16:15:00,1.100399239144694,1.100622657433261,1.1000854680776042,1.1003807555323244,3101
2025-10-03 16:30:00,1.1005168294683794,1.1007321640608216,1.1002414374205984,1.1006026652463974,2673
2025-10-03 16:45:00,1.101060013261053,1.1011844053653463,1.1006584908277537,1.1009899822731122,3612
2025-10-03 17:00:00,1.1004689532546994,1.1007823497285751,1.100162520584386,1.100526517037323,2067
2025-10-03 17:15:00,1.1005089553407565,1.1007043548984332,1.100222541610185,1.100496754359292,4886
2025-10-03 17:30:00,1.0991321291430844,1.0991299962885024,1.0986685773253675,1.0988761206892577,3100
2025-10-03 17:45:00,1.098354320878618,1.0984718595092826,1.0983241234497803,1.0983639268685905,4657
2025-10-03 18:00:00,1.0983525701255226,1.0984545788752975,1.098062249041707,1.098237642792894,1557
2025-10-03 18:15:00,1.097543433559399,1.097672379752221,1.0974980758614432,1.0976137512019115,4596
2025-10-03 18:30:00,1.0984264580048277,1.0986188342477425,1.0980128625821275,1.0984299568538773,4748
2025-10-03 18:45:00,1.0978919662284605,1.0978244954007503,1.0975324747461401,1.0977148861648969,4173
2025-10-03 19:00:00,1.0974321672157696,1.0976213109272894,1.09728254344087,1.0974948639215485,2815
2025-10-03 19:15:00,1.0977414790659912,1.0978838435277125,1.0973050856725874,1.0975602342101916,4841
2025-10-03 19:30:00,1.09835164604827,1.0985900018667838,1.0980765106100872,1.0982808708547245,3005
2025-10-03 19:45:00,1.0975066931015454,1.0978238535912257,1.0971934346750918,1.0975629397791349,4920
